# {'filename': '5nmAgSph_EE0MM0EM1_li-1_lf-1_xp2e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -1, 'li': -1}, 'specimen': {'pos': [2e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 15, 22, 6, 58, 245002), 'endtime': datetime.datetime(2022, 4, 16, 2, 57, 3, 121762)}
# omega	gamma
 (8.530612244897959000e+15+0.000000000000000000e+00j)  (1.841185694543633938e+09+9.384116839444713420e+00j)
 (8.612244897959184000e+15+0.000000000000000000e+00j)  (1.371475307779760599e+09+8.107358350146341763e+00j)
 (8.693877551020408000e+15+0.000000000000000000e+00j)  (1.053450092759404778e+09+7.101350383351259232e+00j)
 (8.775510204081632000e+15+0.000000000000000000e+00j)  (8.293181931509426832e+08+6.290998708315440169e+00j)
 (8.857142857142857000e+15+0.000000000000000000e+00j)  (6.661350721095626354e+08+5.625924863284518018e+00j)
 (8.938775510204082000e+15+0.000000000000000000e+00j)  (5.440911766929391623e+08+5.071338059947340327e+00j)
 (9.020408163265306000e+15+0.000000000000000000e+00j)  (4.507350125483872294e+08+4.602555037963945495e+00j)
 (9.102040816326530000e+15+0.000000000000000000e+00j)  (3.779424780662182570e+08+4.201632897198435579e+00j)
 (9.183673469387756000e+15+0.000000000000000000e+00j)  (3.202417180263405442e+08+3.855243330234862320e+00j)
 (9.265306122448980000e+15+0.000000000000000000e+00j)  (2.738449835536479354e+08+3.553293904475892440e+00j)
 (9.346938775510204000e+15+0.000000000000000000e+00j)  (2.360671617982033789e+08+3.288010882697629533e+00j)
 (9.428571428571428000e+15+0.000000000000000000e+00j)  (2.049646539111810327e+08+3.053314666926307375e+00j)
 (9.510204081632654000e+15+0.000000000000000000e+00j)  (1.791044167639126480e+08+2.844385351034608433e+00j)
 (9.591836734693878000e+15+0.000000000000000000e+00j)  (1.574123677223125398e+08+2.657354606139924247e+00j)
 (9.673469387755102000e+15+0.000000000000000000e+00j)  (1.390715559080072045e+08+2.489083280540363763e+00j)
 (9.755102040816326000e+15+0.000000000000000000e+00j)  (1.234523327266295552e+08+2.336998283129614773e+00j)
 (9.836734693877552000e+15+0.000000000000000000e+00j)  (1.100635663876114190e+08+2.198971174537819984e+00j)
 (9.918367346938776000e+15+0.000000000000000000e+00j)  (9.851797835976590216e+07+2.073226595756129331e+00j)
 (1.000000000000000000e+16+0.000000000000000000e+00j)  (8.850713465589971840e+07+1.958272342666643961e+00j)
