# {'filename': '5nmAgSph_EE1MM0EM0_li0_lf0_xp0.0', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 0, 'li': 0}, 'specimen': {'pos': [0.0, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 15, 22, 44, 12, 397267), 'endtime': datetime.datetime(2022, 4, 16, 3, 25, 23, 240324)}
# omega	gamma
 (7.306122448979592000e+15+0.000000000000000000e+00j)  (3.788932349505723000e+09-9.949877120333927394e+01j)
 (7.387755102040816000e+15+0.000000000000000000e+00j)  (4.728132697870268822e+09-1.101047237712744220e+02j)
 (7.469387755102040000e+15+0.000000000000000000e+00j)  (6.106830261263360977e+09-1.237186518310412993e+02j)
 (7.551020408163265000e+15+0.000000000000000000e+00j)  (8.247138422646696091e+09-1.416523106514237895e+02j)
 (7.632653061224490000e+15+0.000000000000000000e+00j)  (1.181907902191701698e+10-1.659113363998065438e+02j)
 (7.714285714285714000e+15+0.000000000000000000e+00j)  (1.836852321848622513e+10-1.991852303172023824e+02j)
 (7.795918367346939000e+15+0.000000000000000000e+00j)  (3.184493585513160706e+10-2.418463749341415507e+02j)
 (7.877551020408163000e+15+0.000000000000000000e+00j)  (6.183671256920030975e+10-2.652424614423475759e+02j)
 (7.959183673469388000e+15+0.000000000000000000e+00j)  (1.057532061251228790e+11-9.817654916262539189e+01j)
 (8.040816326530612000e+15+0.000000000000000000e+00j)  (8.340218289130345154e+10+2.075729472297823861e+02j)
 (8.122448979591836000e+15+0.000000000000000000e+00j)  (4.075372346717553711e+10+2.429861102210070385e+02j)
 (8.204081632653062000e+15+0.000000000000000000e+00j)  (2.088045688165037537e+10+1.982032176521429676e+02j)
 (8.285714285714285000e+15+0.000000000000000000e+00j)  (1.206632303439758110e+10+1.578147034253613867e+02j)
 (8.367346938775511000e+15+0.000000000000000000e+00j)  (7.672112789902523994e+09+1.282965531692034631e+02j)
 (8.448979591836735000e+15+0.000000000000000000e+00j)  (5.230745449618099213e+09+1.068275752050219580e+02j)
 (8.530612244897959000e+15+0.000000000000000000e+00j)  (3.755197779182673931e+09+9.080366890101927879e+01j)
 (8.612244897959184000e+15+0.000000000000000000e+00j)  (2.803852201710140228e+09+7.849661408630392145e+01j)
 (8.693877551020408000e+15+0.000000000000000000e+00j)  (2.158784290464429379e+09+6.879781051249156576e+01j)
 (8.775510204081632000e+15+0.000000000000000000e+00j)  (1.703495341605866432e+09+6.098400546857254767e+01j)
 (8.857142857142857000e+15+0.000000000000000000e+00j)  (1.371522389735715628e+09+5.456994308026679619e+01j)
 (8.938775510204082000e+15+0.000000000000000000e+00j)  (1.122870192627807617e+09+4.922048675119324201e+01j)
 (9.020408163265306000e+15+0.000000000000000000e+00j)  (9.323799155961140394e+08+4.469785104890380012e+01j)
 (9.102040816326530000e+15+0.000000000000000000e+00j)  (7.836237565557323694e+08+4.082917528583895717e+01j)
 (9.183673469387756000e+15+0.000000000000000000e+00j)  (6.655284792159764767e+08+3.748605012254210322e+01j)
 (9.265306122448980000e+15+0.000000000000000000e+00j)  (5.704229674757262468e+08+3.457123809672663839e+01j)
 (9.346938775510204000e+15+0.000000000000000000e+00j)  (4.928649595468738079e+08+3.200983910217626516e+01j)
 (9.428571428571428000e+15+0.000000000000000000e+00j)  (4.289120115170130134e+08+2.974327421368723634e+01j)
 (9.510204081632654000e+15+0.000000000000000000e+00j)  (3.756549946266098619e+08+2.772510060651301700e+01j)
 (9.591836734693878000e+15+0.000000000000000000e+00j)  (3.309117359162579179e+08+2.591804335879991683e+01j)
 (9.673469387755102000e+15+0.000000000000000000e+00j)  (2.930211254816436768e+08+2.429185293728746942e+01j)
 (9.755102040816326000e+15+0.000000000000000000e+00j)  (2.607018513524160981e+08+2.282173370649652000e+01j)
 (9.836734693877552000e+15+0.000000000000000000e+00j)  (2.329536550206014812e+08+2.148717429448570826e+01j)
 (9.918367346938776000e+15+0.000000000000000000e+00j)  (2.089871337901065350e+08+2.027106534329094956e+01j)
 (1.000000000000000000e+16+0.000000000000000000e+00j)  (1.881730686962029338e+08+1.915902581433424245e+01j)
