# {'filename': '5nmAgSph_EE0MM0EM1_li1_lf1_xp2e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 1, 'li': 1}, 'specimen': {'pos': [2e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 15, 22, 6, 5, 82875), 'endtime': datetime.datetime(2022, 4, 16, 2, 54, 9, 583406)}
# omega	gamma
 (9.020408163265306000e+15+0.000000000000000000e+00j)  (4.507350125483874083e+08+4.602555038258000941e+00j)
 (9.102040816326530000e+15+0.000000000000000000e+00j)  (3.779424780662181377e+08+4.201632897495524155e+00j)
 (9.183673469387756000e+15+0.000000000000000000e+00j)  (3.202417180263409019e+08+3.855243330551352265e+00j)
 (9.265306122448980000e+15+0.000000000000000000e+00j)  (2.738449835536481142e+08+3.553293904908889189e+00j)
 (9.346938775510204000e+15+0.000000000000000000e+00j)  (2.360671617982029319e+08+3.288010882761581932e+00j)
 (9.428571428571428000e+15+0.000000000000000000e+00j)  (2.049646539111810029e+08+3.053314667200978327e+00j)
 (9.510204081632654000e+15+0.000000000000000000e+00j)  (1.791044167639123499e+08+2.844385351278035934e+00j)
 (9.591836734693878000e+15+0.000000000000000000e+00j)  (1.574123677223125398e+08+2.657354606207820158e+00j)
 (9.673469387755102000e+15+0.000000000000000000e+00j)  (1.390715559080074430e+08+2.489083280511272811e+00j)
 (9.755102040816326000e+15+0.000000000000000000e+00j)  (1.234523327266297489e+08+2.336998283160792944e+00j)
 (9.836734693877552000e+15+0.000000000000000000e+00j)  (1.100635663876115531e+08+2.198971174559790853e+00j)
 (9.918367346938776000e+15+0.000000000000000000e+00j)  (9.851797835976591706e+07+2.073226595745002232e+00j)
 (1.000000000000000000e+16+0.000000000000000000e+00j)  (8.850713465589977801e+07+1.958272342643336827e+00j)
