# {'filename': '5nmAgSph_EE0MM0EM1_li1_lf1_xp1e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 1, 'li': 1}, 'specimen': {'pos': [1e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 15, 22, 3, 40, 70973), 'endtime': datetime.datetime(2022, 4, 16, 2, 54, 12, 476269)}
# omega	gamma
 (7.551020408163265000e+15+0.000000000000000000e+00j)  (5.276380923374730110e+09-2.597202219899904563e+01j)
 (7.632653061224490000e+15+0.000000000000000000e+00j)  (7.549920101803536415e+09-3.039120722991977175e+01j)
 (7.714285714285714000e+15+0.000000000000000000e+00j)  (1.171552583653149605e+10-3.645185435065895518e+01j)
 (7.795918367346939000e+15+0.000000000000000000e+00j)  (2.027961286352773285e+10-4.421742775939628700e+01j)
 (7.877551020408163000e+15+0.000000000000000000e+00j)  (3.931880169959877777e+10-4.844947970842506635e+01j)
 (7.959183673469388000e+15+0.000000000000000000e+00j)  (6.714054080779756927e+10-1.791623552637382488e+01j)
 (8.040816326530612000e+15+0.000000000000000000e+00j)  (5.286994850777426910e+10+3.784455678057854300e+01j)
 (8.122448979591836000e+15+0.000000000000000000e+00j)  (2.579536402957403183e+10+4.425970458928125595e+01j)
 (8.204081632653062000e+15+0.000000000000000000e+00j)  (1.319653566433567429e+10+3.606889668829525419e+01j)
 (8.285714285714285000e+15+0.000000000000000000e+00j)  (7.614529778008088112e+09+2.869230267428495296e+01j)
 (8.367346938775511000e+15+0.000000000000000000e+00j)  (4.834303497416380882e+09+2.330394154846203136e+01j)
 (8.448979591836735000e+15+0.000000000000000000e+00j)  (3.291060436792751312e+09+1.938629751233811049e+01j)
 (8.530612244897959000e+15+0.000000000000000000e+00j)  (2.359179213203911304e+09+1.646313911884655923e+01j)
 (8.612244897959184000e+15+0.000000000000000000e+00j)  (1.758901617142560482e+09+1.421865610071233199e+01j)
 (8.693877551020408000e+15+0.000000000000000000e+00j)  (1.352248234639290810e+09+1.245034050332234266e+01j)
 (8.775510204081632000e+15+0.000000000000000000e+00j)  (1.065494616289252400e+09+1.102610542366218915e+01j)
 (8.857142857142857000e+15+0.000000000000000000e+00j)  (8.566012470137073994e+08+9.857342856698213751e+00j)
 (8.938775510204082000e+15+0.000000000000000000e+00j)  (7.002823259045988321e+08+8.882863797021611774e+00j)
 (9.020408163265306000e+15+0.000000000000000000e+00j)  (5.806395570530754328e+08+8.059257609784387100e+00j)
 (9.102040816326530000e+15+0.000000000000000000e+00j)  (4.872969051817469597e+08+7.354968928938384387e+00j)
 (9.183673469387756000e+15+0.000000000000000000e+00j)  (4.132637126621698737e+08+6.746558500207535225e+00j)
 (9.265306122448980000e+15+0.000000000000000000e+00j)  (3.536994530761106014e+08+6.216278139547326553e+00j)
 (9.346938775510204000e+15+0.000000000000000000e+00j)  (3.051716877411155701e+08+5.750457561278862428e+00j)
 (9.428571428571428000e+15+0.000000000000000000e+00j)  (2.651951287771572173e+08+5.338405907870902745e+00j)
 (9.510204081632654000e+15+0.000000000000000000e+00j)  (2.319367854908025861e+08+4.971647661037517096e+00j)
 (9.591836734693878000e+15+0.000000000000000000e+00j)  (2.040223918561529517e+08+4.643380752713327730e+00j)
 (9.673469387755102000e+15+0.000000000000000000e+00j)  (1.804063554657000303e+08+4.348085434775278202e+00j)
 (9.755102040816326000e+15+0.000000000000000000e+00j)  (1.602825569324144423e+08+4.081237402804236858e+00j)
 (9.836734693877552000e+15+0.000000000000000000e+00j)  (1.430220187129662633e+08+3.839094289980274688e+00j)
 (9.918367346938776000e+15+0.000000000000000000e+00j)  (1.281286081406048536e+08+3.618534621795129969e+00j)
 (1.000000000000000000e+16+0.000000000000000000e+00j)  (1.152070721203065068e+08+3.416934847112121698e+00j)
