# {'filename': '5AngAgSphere_20220412_220727', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 1, 'li': 1}, 'specimen': {'pos': [2.8e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 12, 22, 7, 27, 559933), 'endtime': datetime.datetime(2022, 4, 13, 1, 55, 38, 502926)}
# omega	gamma
 (9.580686559071334000e+15+0.000000000000000000e+00j)  (1.194091297839850634e+08+6.236952954807188920e-01j)
 (9.766719307791168000e+15+0.000000000000000000e+00j)  (9.029732249191941321e+07+5.398162151807275322e-01j)
 (9.952752056510998000e+15+0.000000000000000000e+00j)  (6.982587945472800732e+07+4.724364944064933236e-01j)
 (1.013878480523083000e+16+0.000000000000000000e+00j)  (5.500201752627795190e+07+4.172938040123528314e-01j)
 (1.032481755395066200e+16+0.000000000000000000e+00j)  (4.400370859685334563e+07+3.714638053102177762e-01j)
 (1.051085030267049400e+16+0.000000000000000000e+00j)  (3.567494986876615137e+07+3.328752397698425125e-01j)
 (1.069688305139032600e+16+0.000000000000000000e+00j)  (2.925650377641760930e+07+3.000211926037180676e-01j)
 (1.088291580011015800e+16+0.000000000000000000e+00j)  (2.423484926124817133e+07+2.717799483659209536e-01j)
 (1.106894854882999000e+16+0.000000000000000000e+00j)  (2.025376537511946261e+07+2.472998721090809149e-01j)
 (1.125498129754982000e+16+0.000000000000000000e+00j)  (1.706065453695226833e+07+2.259231599211151686e-01j)
 (1.144101404626965200e+16+0.000000000000000000e+00j)  (1.447290926111560687e+07+2.071339836861595674e-01j)
 (1.162704679498948400e+16+0.000000000000000000e+00j)  (1.235624648104432784e+07+1.905223976607912373e-01j)
 (1.181307954370931400e+16+0.000000000000000000e+00j)  (1.061040578889645077e+07+1.757586949250350417e-01j)
 (1.199911229242914800e+16+0.000000000000000000e+00j)  (9.159501351807035506e+06+1.625748507981283064e-01j)
 (1.218514504114897800e+16+0.000000000000000000e+00j)  (7.945385295120831579e+06+1.507508722548829283e-01j)
 (1.237117778986881200e+16+0.000000000000000000e+00j)  (6.923001974491125904e+06+1.401046061759843864e-01j)
 (1.255721053858864400e+16+0.000000000000000000e+00j)  (6.057083869686656632e+06+1.304840269620084203e-01j)
 (1.274324328730847600e+16+0.000000000000000000e+00j)  (5.319767550422794186e+06+1.217613286472386952e-01j)
 (1.292927603602830600e+16+0.000000000000000000e+00j)  (4.688850696808702312e+06+1.138283480646900131e-01j)
 (1.311530878474813800e+16+0.000000000000000000e+00j)  (4.146502297311417758e+06+1.065929828590889000e-01j)
 (1.330134153346796800e+16+0.000000000000000000e+00j)  (3.678297546432067174e+06+9.997636131221551703e-02j)
 (1.348737428218780000e+16+0.000000000000000000e+00j)  (3.272488239337328356e+06+9.391058651587501360e-02j)
 (1.367340703090763400e+16+0.000000000000000000e+00j)  (2.919445925198400393e+06+8.833692391116139409e-02j)
