# {'filename': '5AngAgSphere_20220412_223538', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 1, 'li': -1}, 'specimen': {'pos': [2.8e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 12, 22, 35, 38, 237699), 'endtime': datetime.datetime(2022, 4, 13, 2, 21, 21, 194135)}
# omega	gamma
 (9.952752056510998000e+15+0.000000000000000000e+00j)  (1.406921721138833091e+05+3.511595787247030059e-02j)
 (1.013878480523083000e+16+0.000000000000000000e+00j)  (1.129669926233939332e+05+3.117658463272966404e-02j)
 (1.032481755395066200e+16+0.000000000000000000e+00j)  (9.210658865012957540e+04+2.789480177343682185e-02j)
 (1.051085030267049400e+16+0.000000000000000000e+00j)  (7.608605065792487585e+04+2.512483633552980294e-02j)
 (1.069688305139032600e+16+0.000000000000000000e+00j)  (6.356510029067978030e+04+2.276059327534718513e-02j)
 (1.088291580011015800e+16+0.000000000000000000e+00j)  (5.363004252627772803e+04+2.072306517804002948e-02j)
 (1.106894854882999000e+16+0.000000000000000000e+00j)  (4.564196475075080525e+04+1.895224072755494205e-02j)
 (1.125498129754982000e+16+0.000000000000000000e+00j)  (3.914411398390285467e+04+1.740174402368367332e-02j)
 (1.144101404626965200e+16+0.000000000000000000e+00j)  (3.380356265340940445e+04+1.603518889836176228e-02j)
 (1.162704679498948400e+16+0.000000000000000000e+00j)  (2.937343545244316192e+04+1.482364136679995177e-02j)
 (1.181307954370931400e+16+0.000000000000000000e+00j)  (2.566784292699987054e+04+1.374381649351587645e-02j)
 (1.199911229242914800e+16+0.000000000000000000e+00j)  (2.254488067843033787e+04+1.277677245509547047e-02j)
 (1.218514504114897800e+16+0.000000000000000000e+00j)  (1.989487126256736519e+04+1.190695120371568563e-02j)
 (1.237117778986881200e+16+0.000000000000000000e+00j)  (1.763208783838191812e+04+1.112146091640472088e-02j)
 (1.255721053858864400e+16+0.000000000000000000e+00j)  (1.568883486396193075e+04+1.040953359846718239e-02j)
 (1.274324328730847600e+16+0.000000000000000000e+00j)  (1.401115280323483785e+04+9.762109148031146086e-03j)
 (1.292927603602830600e+16+0.000000000000000000e+00j)  (1.255565970771955654e+04+9.171513210899149768e-03j)
 (1.311530878474813800e+16+0.000000000000000000e+00j)  (1.128720032703742800e+04+8.631205063696885740e-03j)
 (1.330134153346796800e+16+0.000000000000000000e+00j)  (1.017707664180395659e+04+8.135578287892195407e-03j)
 (1.348737428218780000e+16+0.000000000000000000e+00j)  (9.201702156339322755e+03+7.679801721451469734e-03j)
 (1.367340703090763400e+16+0.000000000000000000e+00j)  (8.341568604510588557e+03+7.259691964762591404e-03j)
