# {'filename': '5AngAgSphere_20220414_202019', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 1, 'li': 1}, 'specimen': {'pos': [2.5e-09, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 14, 20, 20, 19, 829065), 'endtime': datetime.datetime(2022, 4, 15, 0, 31, 59, 103698)}
# omega	gamma
 (7.906391820592849000e+15+0.000000000000000000e+00j)  (3.292121486304985046e+10-9.981935989520330565e+00j)
 (8.092424569312682000e+15+0.000000000000000000e+00j)  (2.234249702397797775e+10+1.027158911351058990e+01j)
 (8.278457318032512000e+15+0.000000000000000000e+00j)  (5.235455234951743126e+09+6.611874395303855678e+00j)
 (8.464490066752345000e+15+0.000000000000000000e+00j)  (2.016887912707482100e+09+4.249607718716030824e+00j)
 (8.650522815472177000e+15+0.000000000000000000e+00j)  (1.011528988735526323e+09+3.027274875162731860e+00j)
 (8.836555564192009000e+15+0.000000000000000000e+00j)  (5.876524132442811728e+08+2.304122797023274938e+00j)
 (9.022588312911840000e+15+0.000000000000000000e+00j)  (3.744693613986454606e+08+1.831940326467832669e+00j)
 (9.208621061631672000e+15+0.000000000000000000e+00j)  (2.542259775510978401e+08+1.501737772106005897e+00j)
 (9.394653810351504000e+15+0.000000000000000000e+00j)  (1.807358169321987331e+08+1.259117539335374181e+00j)
 (9.580686559071334000e+15+0.000000000000000000e+00j)  (1.330773870469602495e+08+1.074118426017417471e+00j)
 (9.766719307791168000e+15+0.000000000000000000e+00j)  (1.007303914079334736e+08+9.289470296283219852e-01j)
 (9.952752056510998000e+15+0.000000000000000000e+00j)  (7.796849169105754793e+07+8.123956885144814066e-01j)
 (1.013878480523083000e+16+0.000000000000000000e+00j)  (6.147472897887858003e+07+7.170650853917177603e-01j)
 (1.032481755395066200e+16+0.000000000000000000e+00j)  (4.922898026595988125e+07+6.378792277942474387e-01j)
 (1.051085030267049400e+16+0.000000000000000000e+00j)  (3.994908322763787955e+07+5.712433556044806959e-01j)
 (1.069688305139032600e+16+0.000000000000000000e+00j)  (3.279262173012459278e+07+5.145425374351291214e-01j)
 (1.088291580011015800e+16+0.000000000000000000e+00j)  (2.718959488622515649e+07+4.658305907856883921e-01j)
 (1.106894854882999000e+16+0.000000000000000000e+00j)  (2.274444634995625913e+07+4.236301875011559415e-01j)
 (1.125498129754982000e+16+0.000000000000000000e+00j)  (1.917657270289355144e+07+3.868004583236349658e-01j)
 (1.144101404626965200e+16+0.000000000000000000e+00j)  (1.628303736159052886e+07+3.544469569827735089e-01j)
 (1.162704679498948400e+16+0.000000000000000000e+00j)  (1.391454575195600465e+07+3.258589953565262931e-01j)
 (1.181307954370931400e+16+0.000000000000000000e+00j)  (1.195958214367382042e+07+3.004651233730519233e-01j)
 (1.199911229242914800e+16+0.000000000000000000e+00j)  (1.033370540941884927e+07+2.778009144251387674e-01j)
 (1.218514504114897800e+16+0.000000000000000000e+00j)  (8.972183932502342388e+06+2.574852694855359059e-01j)
 (1.237117778986881200e+16+0.000000000000000000e+00j)  (7.824838526370563544e+06+2.392027263539575344e-01j)
 (1.255721053858864400e+16+0.000000000000000000e+00j)  (6.852373626122754067e+06+2.226900738146461167e-01j)
 (1.274324328730847600e+16+0.000000000000000000e+00j)  (6.023729358836924657e+06+2.077260982592076810e-01j)
 (1.292927603602830600e+16+0.000000000000000000e+00j)  (5.314145071391554549e+06+1.941236415263990489e-01j)
 (1.311530878474813800e+16+0.000000000000000000e+00j)  (4.703725924656256102e+06+1.817233854549109295e-01j)
 (1.330134153346796800e+16+0.000000000000000000e+00j)  (4.176370020169675350e+06+1.703889414807767955e-01j)
 (1.348737428218780000e+16+0.000000000000000000e+00j)  (3.718957076437143609e+06+1.600029374158599416e-01j)
 (1.367340703090763400e+16+0.000000000000000000e+00j)  (3.320729023739798460e+06+1.504638734102684838e-01j)
