# {'filename': '5AngAgSphere_20220414_201639', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 1, 'li': 1}, 'specimen': {'pos': [1e-09, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 14, 20, 16, 39, 289500), 'endtime': datetime.datetime(2022, 4, 15, 0, 12, 22, 668857)}
# omega	gamma
 (9.394653810351504000e+15+0.000000000000000000e+00j)  (2.808963824133668542e+08+5.503667132189615785e+00j)
 (9.580686559071334000e+15+0.000000000000000000e+00j)  (2.075612130555980802e+08+4.686162540997408144e+00j)
 (9.766719307791168000e+15+0.000000000000000000e+00j)  (1.576642326756040156e+08+4.045348517501528463e+00j)
 (9.952752056510998000e+15+0.000000000000000000e+00j)  (1.224654296666841507e+08+3.531443610865600657e+00j)
 (1.013878480523083000e+16+0.000000000000000000e+00j)  (9.689558305432006717e+07+3.111588477592825086e+00j)
 (1.032481755395066200e+16+0.000000000000000000e+00j)  (7.786328017225354910e+07+2.763246274965261762e+00j)
 (1.051085030267049400e+16+0.000000000000000000e+00j)  (6.340374817862869799e+07+2.470460569223660752e+00j)
 (1.069688305139032600e+16+0.000000000000000000e+00j)  (5.222428551900839806e+07+2.221627351999306388e+00j)
 (1.088291580011015800e+16+0.000000000000000000e+00j)  (4.344897856982820481e+07+2.008112843329870945e+00j)
 (1.106894854882999000e+16+0.000000000000000000e+00j)  (3.646910414377777278e+07+1.823365383183708444e+00j)
 (1.125498129754982000e+16+0.000000000000000000e+00j)  (3.085220676668439060e+07+1.662327247770183147e+00j)
 (1.144101404626965200e+16+0.000000000000000000e+00j)  (2.628506135515884310e+07+1.521034691055049404e+00j)
 (1.162704679498948400e+16+0.000000000000000000e+00j)  (2.253688783543773368e+07+1.396339594094687442e+00j)
 (1.181307954370931400e+16+0.000000000000000000e+00j)  (1.943503945706123486e+07+1.285711730468961811e+00j)
 (1.199911229242914800e+16+0.000000000000000000e+00j)  (1.684858183383131400e+07+1.187095702366171235e+00j)
 (1.218514504114897800e+16+0.000000000000000000e+00j)  (1.467698337691677734e+07+1.098805717976268692e+00j)
 (1.237117778986881200e+16+0.000000000000000000e+00j)  (1.284218838620774448e+07+1.019447046442499616e+00j)
 (1.255721053858864400e+16+0.000000000000000000e+00j)  (1.128297203804202750e+07+9.478565933325026061e-01j)
 (1.274324328730847600e+16+0.000000000000000000e+00j)  (9.950861953456465155e+06+8.830573895642177540e-01j)
 (1.292927603602830600e+16+0.000000000000000000e+00j)  (8.807152457434516400e+06+8.242233447014152281e-01j)
 (1.311530878474813800e+16+0.000000000000000000e+00j)  (7.820692138963298872e+06+7.706516680315744772e-01j)
 (1.330134153346796800e+16+0.000000000000000000e+00j)  (6.966226102653780952e+06+7.217410846864333873e-01j)
 (1.348737428218780000e+16+0.000000000000000000e+00j)  (6.223140981370600872e+06+6.769744788484457487e-01j)
 (1.367340703090763400e+16+0.000000000000000000e+00j)  (5.574505751971411519e+06+6.359049520051475168e-01j)
