# {'filename': '5AngAgSphere_20220414_202339', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 1, 'li': 1}, 'specimen': {'pos': [3e-09, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 14, 20, 23, 39, 434096), 'endtime': datetime.datetime(2022, 4, 15, 0, 20, 24, 43402)}
# omega	gamma
 (7.162260825713523000e+15+0.000000000000000000e+00j)  (1.013489701549586892e+09-1.673874954920282931e+00j)
 (7.348293574433354000e+15+0.000000000000000000e+00j)  (1.555626100343549967e+09-2.047683351085553660e+00j)
 (7.534326323153186000e+15+0.000000000000000000e+00j)  (2.812998040181162834e+09-2.695003175840243959e+00j)
 (7.720359071873018000e+15+0.000000000000000000e+00j)  (6.879281793168697357e+09-3.964802073818154415e+00j)
 (7.906391820592849000e+15+0.000000000000000000e+00j)  (2.797413052405957413e+10-4.774372662196896044e+00j)
 (8.092424569312682000e+15+0.000000000000000000e+00j)  (1.895336246716711807e+10+4.917426086233406934e+00j)
 (8.278457318032512000e+15+0.000000000000000000e+00j)  (4.433911507970100403e+09+3.168112075680344919e+00j)
 (8.464490066752345000e+15+0.000000000000000000e+00j)  (1.705282648003407001e+09+2.037879813782634830e+00j)
 (8.650522815472177000e+15+0.000000000000000000e+00j)  (8.538446321668897867e+08+1.452828427902556951e+00j)
 (8.836555564192009000e+15+0.000000000000000000e+00j)  (4.952342520775890946e+08+1.106574530296291714e+00j)
 (9.022588312911840000e+15+0.000000000000000000e+00j)  (3.150646321924341917e+08+8.803990996940876945e-01j)
 (9.208621061631672000e+15+0.000000000000000000e+00j)  (2.135501856577115953e+08+7.221659335214621889e-01j)
 (9.394653810351504000e+15+0.000000000000000000e+00j)  (1.515738363748112619e+08+6.058511351738606887e-01j)
 (9.580686559071334000e+15+0.000000000000000000e+00j)  (1.114262405346734524e+08+5.171200721768474118e-01j)
 (9.766719307791168000e+15+0.000000000000000000e+00j)  (8.420735511026628315e+07+4.474589715695465597e-01j)
 (9.952752056510998000e+15+0.000000000000000000e+00j)  (6.507556092650657147e+07+3.915047168263622868e-01j)
 (1.013878480523083000e+16+0.000000000000000000e+00j)  (5.122802134696623683e+07+3.457162109550755980e-01j)
 (1.032481755395066200e+16+0.000000000000000000e+00j)  (4.095875664106680453e+07+3.076639544467698606e-01j)
 (1.051085030267049400e+16+0.000000000000000000e+00j)  (3.318565630622591078e+07+2.756271823108049079e-01j)
 (1.069688305139032600e+16+0.000000000000000000e+00j)  (2.719819098004789278e+07+2.483539817067390576e-01j)
 (1.088291580011015800e+16+0.000000000000000000e+00j)  (2.251590653243935108e+07+2.249124599019164950e-01j)
 (1.106894854882999000e+16+0.000000000000000000e+00j)  (1.880560661640931666e+07+2.045951041904036927e-01j)
 (1.125498129754982000e+16+0.000000000000000000e+00j)  (1.583108306788142212e+07+1.868554343891519198e-01j)
 (1.144101404626965200e+16+0.000000000000000000e+00j)  (1.342162266999799386e+07+1.712649218529443407e-01j)
 (1.162704679498948400e+16+0.000000000000000000e+00j)  (1.145172341759720631e+07+1.574830036726224958e-01j)
 (1.181307954370931400e+16+0.000000000000000000e+00j)  (9.827707270191699266e+06+1.452357779144917427e-01j)
 (1.199911229242914800e+16+0.000000000000000000e+00j)  (8.478690571908460930e+06+1.343005873193141020e-01j)
 (1.218514504114897800e+16+0.000000000000000000e+00j)  (7.350373981942662969e+06+1.244946784401008977e-01j)
 (1.237117778986881200e+16+0.000000000000000000e+00j)  (6.400696117804083973e+06+1.156667343507452456e-01j)
 (1.255721053858864400e+16+0.000000000000000000e+00j)  (5.596742932577852160e+06+1.076904674771459181e-01j)
 (1.274324328730847600e+16+0.000000000000000000e+00j)  (4.912518132564653642e+06+1.004597112145745041e-01j)
 (1.292927603602830600e+16+0.000000000000000000e+00j)  (4.327313427249519154e+06+9.388461767922119672e-02j)
 (1.311530878474813800e+16+0.000000000000000000e+00j)  (3.824502749507062137e+06+8.788868177015247973e-02j)
 (1.330134153346796800e+16+0.000000000000000000e+00j)  (3.390640200007695239e+06+8.240638990583994128e-02j)
 (1.348737428218780000e+16+0.000000000000000000e+00j)  (3.014778240026105195e+06+7.738134592954125368e-02j)
 (1.367340703090763400e+16+0.000000000000000000e+00j)  (2.687947430235516746e+06+7.276476531104233980e-02j)
