# {'filename': '5nmAgSph_EE0MM0EM1_li-1_lf-1_xp4e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -1, 'li': -1}, 'specimen': {'pos': [4e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 15, 22, 35, 30, 523409), 'endtime': datetime.datetime(2022, 4, 16, 3, 25, 8, 30380)}
# omega	gamma
 (8.448979591836735000e+15+0.000000000000000000e+00j)  (1.358408685510706902e+09+1.136708350750088137e+00j)
 (8.530612244897959000e+15+0.000000000000000000e+00j)  (9.701810959791109562e+08+9.655779983348619089e-01j)
 (8.612244897959184000e+15+0.000000000000000000e+00j)  (7.206673152917690277e+08+8.341520812493364856e-01j)
 (8.693877551020408000e+15+0.000000000000000000e+00j)  (5.520204360041986704e+08+7.305862155198300512e-01j)
 (8.775510204081632000e+15+0.000000000000000000e+00j)  (4.333705896858667135e+08+6.471540378402709237e-01j)
 (8.857142857142857000e+15+0.000000000000000000e+00j)  (3.471364713872026801e+08+5.786720774556816105e-01j)
 (8.938775510204082000e+15+0.000000000000000000e+00j)  (2.827560703636686206e+08+5.215606322528875127e-01j)
 (9.020408163265306000e+15+0.000000000000000000e+00j)  (2.335965494292680323e+08+4.732799413196539517e-01j)
 (9.102040816326530000e+15+0.000000000000000000e+00j)  (1.953341749627694786e+08+4.319837559611897082e-01j)
 (9.183673469387756000e+15+0.000000000000000000e+00j)  (1.650594198430506289e+08+3.963006235997758031e-01j)
 (9.265306122448980000e+15+0.000000000000000000e+00j)  (1.407600855473913550e+08+3.651920328765276280e-01j)
 (9.346938775510204000e+15+0.000000000000000000e+00j)  (1.210110535150997788e+08+3.378580479844860429e-01j)
 (9.428571428571428000e+15+0.000000000000000000e+00j)  (1.047817231338740438e+08+3.136730475214230540e-01j)
 (9.510204081632654000e+15+0.000000000000000000e+00j)  (9.131293234311507642e+07+2.921410245688815799e-01j)
 (9.591836734693878000e+15+0.000000000000000000e+00j)  (8.003622061438612640e+07+2.728638839600673327e-01j)
 (9.673469387755102000e+15+0.000000000000000000e+00j)  (7.051962979360398650e+07+2.555185606122757913e-01j)
 (9.755102040816326000e+15+0.000000000000000000e+00j)  (6.243055955155975372e+07+2.398402349656681143e-01j)
 (9.836734693877552000e+15+0.000000000000000000e+00j)  (5.550983274553467333e+07+2.256098414525447016e-01j)
 (9.918367346938776000e+15+0.000000000000000000e+00j)  (4.955327947653662413e+07+2.126446468978657467e-01j)
 (1.000000000000000000e+16+0.000000000000000000e+00j)  (4.439845877281101048e+07+2.007910549270162381e-01j)
