# {'filename': '5AngAgSphere_20220414_203506', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 1, 'li': 1}, 'specimen': {'pos': [4e-09, 0, 0], 'polsmultipliers': (1, 0, 0), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 14, 20, 35, 6, 825648), 'endtime': datetime.datetime(2022, 4, 15, 0, 32, 39, 290709)}
# omega	gamma
 (1.051085030267049400e+16+0.000000000000000000e+00j)  (2.390295051382992789e+07+1.450960220877580142e-01j)
 (1.069688305139032600e+16+0.000000000000000000e+00j)  (1.953255713109942898e+07+1.304388358995977326e-01j)
 (1.088291580011015800e+16+0.000000000000000000e+00j)  (1.612243826402392425e+07+1.178562189370855329e-01j)
 (1.106894854882999000e+16+0.000000000000000000e+00j)  (1.342625593123482168e+07+1.069641614087802062e-01j)
 (1.125498129754982000e+16+0.000000000000000000e+00j)  (1.126959876950301975e+07+9.746612613031672978e-02j)
 (1.144101404626965200e+16+0.000000000000000000e+00j)  (9.526578450857095420e+06+8.912964058355248020e-02j)
 (1.162704679498948400e+16+0.000000000000000000e+00j)  (8.104768255619839765e+06+8.177000459374131336e-02j)
 (1.181307954370931400e+16+0.000000000000000000e+00j)  (6.935270641832702793e+06+7.523871585150679331e-02j)
 (1.199911229242914800e+16+0.000000000000000000e+00j)  (5.966023471378047951e+06+6.941509456666968003e-02j)
 (1.218514504114897800e+16+0.000000000000000000e+00j)  (5.157200284474836662e+06+6.420012292167850965e-02j)
 (1.237117778986881200e+16+0.000000000000000000e+00j)  (4.477993781131395139e+06+5.951184585735271038e-02j)
 (1.255721053858864400e+16+0.000000000000000000e+00j)  (3.904330618933167774e+06+5.528189088846659910e-02j)
 (1.274324328730847600e+16+0.000000000000000000e+00j)  (3.417224337892152369e+06+5.145280255378174156e-02j)
 (1.292927603602830600e+16+0.000000000000000000e+00j)  (3.001572499814748298e+06+4.797597752886260947e-02j)
 (1.311530878474813800e+16+0.000000000000000000e+00j)  (2.645267569652063306e+06+4.481004878623606746e-02j)
 (1.330134153346796800e+16+0.000000000000000000e+00j)  (2.338532382943681907e+06+4.191960898635474497e-02j)
 (1.348737428218780000e+16+0.000000000000000000e+00j)  (2.073418347784250043e+06+3.927419315462193916e-02j)
 (1.367340703090763400e+16+0.000000000000000000e+00j)  (1.843422913860273082e+06+3.684746130730597730e-02j)
