# {'filename': '5nmAgSph_EE0MM0EM1_li1_lf1_xp4e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': 1, 'li': 1}, 'specimen': {'pos': [4e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 15, 22, 34, 5, 336159), 'endtime': datetime.datetime(2022, 4, 16, 3, 21, 31, 838125)}
# omega	gamma
 (7.795918367346939000e+15+0.000000000000000000e+00j)  (8.624479639644672394e+09-2.584976370019255398e+00j)
 (7.877551020408163000e+15+0.000000000000000000e+00j)  (1.665847400650290489e+10-2.833654559062285916e+00j)
 (7.959183673469388000e+15+0.000000000000000000e+00j)  (2.833910956293936157e+10-1.048309119742077300e+00j)
 (8.040816326530612000e+15+0.000000000000000000e+00j)  (2.223214239471152115e+10+2.215242045337650012e+00j)
 (8.122448979591836000e+15+0.000000000000000000e+00j)  (1.080661578398143196e+10+2.591742894631271277e+00j)
 (8.204081632653062000e+15+0.000000000000000000e+00j)  (5.507925890647851944e+09+2.112868948796442048e+00j)
 (8.285714285714285000e+15+0.000000000000000000e+00j)  (3.166326887056294441e+09+1.681327156143512802e+00j)
 (8.367346938775511000e+15+0.000000000000000000e+00j)  (2.002789973707592964e+09+1.366011367790533448e+00j)
 (8.448979591836735000e+15+0.000000000000000000e+00j)  (1.358408685510709524e+09+1.136708351373938441e+00j)
 (8.530612244897959000e+15+0.000000000000000000e+00j)  (9.701810959791116714e+08+9.655779989861458246e-01j)
 (8.612244897959184000e+15+0.000000000000000000e+00j)  (7.206673152917695045e+08+8.341520816592277177e-01j)
 (8.693877551020408000e+15+0.000000000000000000e+00j)  (5.520204360041978359e+08+7.305862158774268922e-01j)
 (8.775510204081632000e+15+0.000000000000000000e+00j)  (4.333705896858668923e+08+6.471540381165984401e-01j)
 (8.857142857142857000e+15+0.000000000000000000e+00j)  (3.471364713872028589e+08+5.786720779559856309e-01j)
 (8.938775510204082000e+15+0.000000000000000000e+00j)  (2.827560703636687398e+08+5.215606325734771787e-01j)
 (9.020408163265306000e+15+0.000000000000000000e+00j)  (2.335965494292679131e+08+4.732799415192094350e-01j)
 (9.102040816326530000e+15+0.000000000000000000e+00j)  (1.953341749627691805e+08+4.319837562445852930e-01j)
 (9.183673469387756000e+15+0.000000000000000000e+00j)  (1.650594198430504799e+08+3.963006238103930490e-01j)
 (9.265306122448980000e+15+0.000000000000000000e+00j)  (1.407600855473912656e+08+3.651920330085914324e-01j)
 (9.346938775510204000e+15+0.000000000000000000e+00j)  (1.210110535151000619e+08+3.378580480665144825e-01j)
 (9.428571428571428000e+15+0.000000000000000000e+00j)  (1.047817231338738799e+08+3.136730476817859992e-01j)
 (9.510204081632654000e+15+0.000000000000000000e+00j)  (9.131293234311495721e+07+2.921410246008095957e-01j)
 (9.591836734693878000e+15+0.000000000000000000e+00j)  (8.003622061438600719e+07+2.728638840917264607e-01j)
 (9.673469387755102000e+15+0.000000000000000000e+00j)  (7.051962979360394180e+07+2.555185606687585542e-01j)
 (9.755102040816326000e+15+0.000000000000000000e+00j)  (6.243055955155966431e+07+2.398402349988649762e-01j)
 (9.836734693877552000e+15+0.000000000000000000e+00j)  (5.550983274553471804e+07+2.256098415113570177e-01j)
 (9.918367346938776000e+15+0.000000000000000000e+00j)  (4.955327947653667629e+07+2.126446469559817587e-01j)
 (1.000000000000000000e+16+0.000000000000000000e+00j)  (4.439845877281101048e+07+2.007910549483847007e-01j)
