# {'filename': '5nmAgSph_EE0MM0EM1_li-1_lf-1_xp1e-09', 'beam': {'qz': 199725854668.28848, 'v': 133707436.268, 'q_colector': 1997258546.682885, 'q_aperture': 1997258546.682885, 'lf': -1, 'li': -1}, 'specimen': {'pos': [1e-09, 0, 0], 'polsmultipliers': (0, 0, 1), 'shereradius': 5e-10, 'omega_p': 1.3825333775695496e+16, 'gamma_p': 227890117181793.88}, 'calculation': {'xrange': [-1e-08, 1e-08], 'yrange': [-1e-08, 1e-08], 'numxpoints': 50, 'numypoints': 50}, 'starttime': datetime.datetime(2022, 4, 15, 22, 2, 42, 460647), 'endtime': datetime.datetime(2022, 4, 16, 2, 47, 41, 576085)}
# omega	gamma
 (7.224489795918367000e+15+0.000000000000000000e+00j)  (2.008895803351497650e+09-1.675706368613067099e+01j)
 (7.306122448979592000e+15+0.000000000000000000e+00j)  (2.435512947263671398e+09-1.829513251527750484e+01j)
 (7.387755102040816000e+15+0.000000000000000000e+00j)  (3.034449364849905491e+09-2.022604681415489125e+01j)
 (7.469387755102040000e+15+0.000000000000000000e+00j)  (3.913144283026381969e+09-2.270535671222861041e+01j)
 (7.551020408163265000e+15+0.000000000000000000e+00j)  (5.276380923374723434e+09-2.597202219882704810e+01j)
 (7.632653061224490000e+15+0.000000000000000000e+00j)  (7.549920101803542137e+09-3.039120724132968476e+01j)
 (7.714285714285714000e+15+0.000000000000000000e+00j)  (1.171552583653149605e+10-3.645185435929446527e+01j)
 (7.795918367346939000e+15+0.000000000000000000e+00j)  (2.027961286352772903e+10-4.421742780173795495e+01j)
 (7.877551020408163000e+15+0.000000000000000000e+00j)  (3.931880169959866333e+10-4.844947967369553510e+01j)
 (7.959183673469388000e+15+0.000000000000000000e+00j)  (6.714054080779734039e+10-1.791623556199024492e+01j)
 (8.040816326530612000e+15+0.000000000000000000e+00j)  (5.286994850777423096e+10+3.784455673283003563e+01j)
 (8.122448979591836000e+15+0.000000000000000000e+00j)  (2.579536402957399750e+10+4.425970453788373504e+01j)
 (8.204081632653062000e+15+0.000000000000000000e+00j)  (1.319653566433568382e+10+3.606889667550211698e+01j)
 (8.285714285714285000e+15+0.000000000000000000e+00j)  (7.614529778008076668e+09+2.869230266797235629e+01j)
 (8.367346938775511000e+15+0.000000000000000000e+00j)  (4.834303497416371346e+09+2.330394154523642669e+01j)
 (8.448979591836735000e+15+0.000000000000000000e+00j)  (3.291060436792754173e+09+1.938629750880814129e+01j)
 (8.530612244897959000e+15+0.000000000000000000e+00j)  (2.359179213203911781e+09+1.646313911552070408e+01j)
 (8.612244897959184000e+15+0.000000000000000000e+00j)  (1.758901617142559290e+09+1.421865609851326440e+01j)
 (8.693877551020408000e+15+0.000000000000000000e+00j)  (1.352248234639293194e+09+1.245034050133686243e+01j)
 (8.775510204081632000e+15+0.000000000000000000e+00j)  (1.065494616289252043e+09+1.102610542316816122e+01j)
 (8.857142857142857000e+15+0.000000000000000000e+00j)  (8.566012470137082338e+08+9.857342855542402305e+00j)
 (8.938775510204082000e+15+0.000000000000000000e+00j)  (7.002823259045987129e+08+8.882863796827974667e+00j)
 (9.020408163265306000e+15+0.000000000000000000e+00j)  (5.806395570530748367e+08+8.059257608899525138e+00j)
 (9.102040816326530000e+15+0.000000000000000000e+00j)  (4.872969051817470789e+08+7.354968928772229297e+00j)
 (9.183673469387756000e+15+0.000000000000000000e+00j)  (4.132637126621701121e+08+6.746558499816779353e+00j)
 (9.265306122448980000e+15+0.000000000000000000e+00j)  (3.536994530761108398e+08+6.216278139484704646e+00j)
 (9.346938775510204000e+15+0.000000000000000000e+00j)  (3.051716877411151528e+08+5.750457561230231995e+00j)
 (9.428571428571428000e+15+0.000000000000000000e+00j)  (2.651951287771570981e+08+5.338405907764848912e+00j)
 (9.510204081632654000e+15+0.000000000000000000e+00j)  (2.319367854908025861e+08+4.971647660790854850e+00j)
 (9.591836734693878000e+15+0.000000000000000000e+00j)  (2.040223918561529517e+08+4.643380752576530490e+00j)
 (9.673469387755102000e+15+0.000000000000000000e+00j)  (1.804063554657003284e+08+4.348085434504077362e+00j)
 (9.755102040816326000e+15+0.000000000000000000e+00j)  (1.602825569324144423e+08+4.081237402685839122e+00j)
 (9.836734693877552000e+15+0.000000000000000000e+00j)  (1.430220187129664719e+08+3.839094289759250156e+00j)
 (9.918367346938776000e+15+0.000000000000000000e+00j)  (1.281286081406048685e+08+3.618534621638207049e+00j)
 (1.000000000000000000e+16+0.000000000000000000e+00j)  (1.152070721203065366e+08+3.416934847069323489e+00j)
